"","data","Abbott","AbbVie","Var.4","Adobe","Alphabet","Amazon","Apple","ATANDT","BankOfAmer","BerkshireHathaway","Broa","Chevron","Ci","C","Co","Cos","Danaher","EliLilly","Exxon","F","HomeDepot","Intel","JhonsonANDJhonson","JPMorganChase","Maste","Medtron","Me","M","MorganStanley","Netflix","NexteraEnergy","Nike","Nvidia","Or","Paypal","Pepsi","Pfizer","Pr","Salesfo","Tesla","TexasInstruments","ThermoFisher","TMobile","Unitedhealt","UPS","Verizon","Visa","Wallmart","WaltDisney","WellsFargo"
"11","08/20/2021",0.00476115801801975,0.0075185148257166,0.0133153730049909,0.0150664328568755,0.011066008936597,0.0038198459020949,0.0101055490531511,0.00145190588118948,0.00446872640373961,0.00235869428633253,0.00345736615079254,0.00010605016182575,0.0164520119117113,-0.00387665683738935,0.00760331448656894,0.0103587019875712,0.00545742236732701,0.00188431823133844,0.000189627382762244,0.0118967378855696,0.0194442903402137,-0.00823365111051799,0.00486020900291968,0.00284789836495712,-0.00651413225855742,0.00749530225380763,0.00280005273945195,0.0252537832909549,0.00928196693443731,0.00581338344862913,0.0202547461763663,0.0131983438472133,0.0501409992725338,0.00258936255005499,0.00875746112810008,-0.00353023123989625,-0.00164068945745989,0.000689465002491368,0.0120189977858202,0.0100316266045837,-0.000378368156726111,0.00563748240660186,0.00650868940806946,0.00424440935698647,-0.00423444991094745,0.00270538536367325,-0.000907264659472208,0.00888717880116144,0.0107358151445949,0.00359142669750766
"12","08/19/2021",0.0143403218525839,0.00544172756846491,0.0113359057034279,0.0172255787549799,0.00251203586785307,-0.00421664836685173,0.00232034499792982,-0.0108382563832833,-0.0148187448683574,-0.00385506117719945,0.00967646807613257,-0.0252382629816627,0.0377201807062545,0.0063514680704584,-0.00118654137151687,0.0178800281212966,0.0151871341725272,0.00697694509825816,-0.0309957598924911,-0.000928831849712293,0.00418962518335718,0.00477875324017713,0.00775807803905522,-0.00839093543860102,-0.0101356922620354,-0.00309765600440673,0.00857605256272368,0.0205624266027989,-0.0152249321279865,0.0409975017576968,0.00153873499023654,-0.0192589684589044,0.0390388931343962,-0.0025893625500549,0.00645139607344921,0.0166887340376752,-0.0103965873769334,0.0117244396909762,0.00733708104150175,-0.0227833056917473,0.006723808001597,0.0131688845649834,0.00755204501242579,0.025012839603672,-0.00380600161128138,-0.00180440323226736,-0.000259067358961961,0.0067511369013921,-0.00856351679993598,-0.0151231615742208
"13","08/18/2021",-0.0141016678599632,-0.020004887428472,-0.014529581902841,-0.0130610996207405,-0.00533465073755864,-0.0126460980260797,-0.0258318190664833,-0.0128527295882218,-0.00732782956585143,-0.0114493073763512,-0.0205144057545791,-0.0408302674953411,-0.0154735005222294,-0.0137108844999949,-0.00742619446590432,-0.0136444162296916,-0.0188079515628274,-0.0154835604423518,-0.0212832044512736,-0.00840458792338914,0.00249104908512646,-0.00953477856587256,-0.0127854598712072,-0.00914942880880207,-0.00629679784979158,-0.0109963044288568,-0.013280746853134,-0.00805060787719458,-0.0157745886011756,0.00568805699695843,0.00546384540192047,-0.0108994509951414,-0.0217162671900167,-0.022347919881581,-0.00837134940285489,-0.0103126510747266,-0.022261021523739,-0.0109654787410317,0.0169811992806625,0.0343726168448184,-0.0136174156544988,-0.0211639460571107,-0.00598932271684522,-0.0106305374838498,-0.0150807830608911,-0.0127184876089544,-0.0124422404846518,-0.0106738838617571,-0.00621846428649908,-0.0153085323044788
"14","08/17/2021",0.00822852655604154,0.0105012096190203,0.00319367619941307,-0.0030347128129117,-0.0116974794831945,-0.0174382758458222,-0.00617306397576481,-0.000354672818046695,-0.00485555700268035,0.000551080412475362,-0.0195490436852527,-0.00188445381826727,-0.00480898602444741,-0.0034855385584339,0.00370620370326173,-0.00114891749270992,0.00672140084172708,0.0102092474317666,-0.00681616988767062,-0.0223730384063042,-0.043617770923434,-0.0146950647394458,0.00912379338524402,-0.0121543561212981,-0.000908102815608069,0.00898796140868658,0.0114826472163472,-0.0051728947367669,-0.00822890552752496,0.00190966754600753,0.000119111428882214,-0.00991203963919858,-0.0249708467826365,0.00143037929432628,-0.0261400445508206,-0.00094951740003041,0.0304060472085081,0.00165791693129173,-0.00890793693485362,-0.030271270160877,-0.0187686611017258,0.00333102570395617,-0.000426439238871747,0.0108941589249891,0.00349517869683477,0.00356633758879021,-0.00353274537964154,-0.000331729974845113,-0.0183708536222005,-0.0142684850392072
"15","08/16/2021",0.0129179900683603,0.0164335938944896,0.0147309706929113,-0.00058073378128068,0.00367803906605796,0.00152283677441644,0.0134570014225614,0.000354672818046684,-0.00820072130888529,0.00517216004038013,0.00406446212824554,-0.0102524557350577,-0.00337029143855697,0.0043588247898132,-0.00118073725449081,0.011191660981183,0.0111662517176636,0.0214554705956581,-0.0147283294088213,0.00926363957353455,0.0111950986891163,-0.00037397158251855,0.00898082796356312,-0.00658495371194753,0.00223045348627241,0.00969262812495386,0.0156485572802869,0.00595797149273861,-0.00211884890983216,0.00386907547581217,0.00597373341570573,0.00389478765851684,-0.0118592251421435,0.00485652168667141,0.0121840296815481,0.009727641319415,0.00883053279020691,0.00693772728598422,-0.00942574276200458,-0.0441875010835064,0.00607583430330687,0.0178696411830495,-0.0294767026726591,0.0182377345973055,0.0158039346070945,0.0019669206162501,0.0115810785624698,0.00812579401154243,-0.0110504497891099,-0.0192429268999005
"16","08/13/2021",0.00203359569005155,0.0072376673002306,0.0052386164656526,0.00465534080777392,0.000119221591532678,-0.00288898824195191,0.0014094435032336,0.00604876421716021,-0.0124136232409803,-0.00786737852219646,0.00391583526276389,-0.00664714079946635,0.00141768586565453,0.00683793319211097,0.00490072801713328,0.00550842208794002,0.00473746176410994,0.00280473197810064,-0.0101648263927448,0.00146039732222957,-0.00811619569340796,-0.000934317549047686,0.00597526319008702,-0.0112503905965696,0.00212493008357178,0.00640977728046431,0.00890291295495425,0.0104349966883011,-0.00699873428649666,0.0101302198807326,0.00540704231124627,0.00613445092602555,0.0141174120257354,0.00632667630027521,0.00116469530909475,0.00930716946615428,0.0259103504318973,0.00481525058956135,0.0126814380752933,-0.00705842782654577,0.00440821809529674,0.00484057449100921,0.00138083424315357,0.00909732498070624,0.00175429589390322,0.00412519641581515,0.00370338895407191,0.00314813214220461,0.00993431596042202,-0.0153667326400764
"17","08/12/2021",0.0110534551528636,0.0167426303653463,0.0061413956568551,0.0132025593121108,0.00507102314958488,0.00345381589343787,0.0205605207113719,-0.00498399038098074,0.00475625153464928,-0.00369267772599968,0.00146723040136373,-0.00204389579158509,0.00944327730206012,0.00193713189042409,-0.00101591610498532,0.00238293393338959,0.0102509146350317,-0.00238830979570943,-0.0172865151571853,0.00744526764367364,-0.00888205892889034,-0.0111442460939487,0.00802296567099924,0.00390153769409885,-0.00622402934580124,0.011673898152831,0.0109753167819169,0.00991755129311854,0.0075761570722449,-0.00328407520118977,0.00761931484344049,-0.00368518448118253,0.0104030834180621,0.00200624231358804,-0.00660619462432915,0.000193479733601593,0.0198830708365009,0.00231116816816323,0.024906009487263,0.0201815152645385,-0.00863879024327347,0.00880230279603563,0.00103687839794663,-0.00437508378837557,0.00642422683988741,0.00125887976341232,-0.0140090113681224,-0.00635304908725107,0.00671556611942145,0.00962584782410642
"18","08/11/2021",-0.0101573612474365,-0.00962639795669171,-0.0012188072824615,0.00687629435522695,-0.0029515660365153,-0.00864088463853566,0.00178412179350161,0.0024888901736894,0.0124731768239048,0.00813506325379599,0.00267133445941314,0.00751479650248636,0.00448551931755816,-0.00123315438862982,0.0108900174395058,0.00286252209933563,0.00545646684327392,-0.020055025076419,0.00291770566550944,-0.00324509014612409,0.0165154543715198,0.00370096647457131,0.000172627097128701,0.0118595734938478,-0.00983506998834469,0.00588845498705134,0.000265957448376113,0.00177889441563257,0.017871493520937,-0.00669106985562968,0.0225915071457039,-0.00582175481400032,-0.0119592695708242,-0.000111563563456002,0.00740771026036023,0.00394222890754649,-0.0397936101595807,0.0024570899370819,-0.00457101296233689,-0.00306106134732511,-0.000791243612426989,-0.0057719414533979,0.00965989651348984,-0.00985950977960533,0.00934708249062462,0.0016208918451992,-0.0127239473697093,0.00890561311174749,0.00574390586978882,0.0205411549741795
"19","08/10/2021",-0.00374197133943379,0.00664105901109786,0.00206346798244347,-0.0119589581550993,0.000684538334617337,-0.00636094932076414,-0.00335973438183714,0.00858067474285924,0.0185145361701772,0.00629898988741337,-0.00500549165976274,0.0180897534098013,0.0025207071323294,0.00264433825309042,0.00291270659107339,0.00579514921229252,0.00295047632375,0.00853511452207031,0.0169877546813032,-0.00132827869101748,0.00823947470054249,-0.00203722637363336,0.00034534362033107,0.0121925765769668,-0.00769109570361927,-0.0128461048129722,-0.00172746039901607,-0.0065765673645636,0.0128219529561062,-0.00797447772530678,-0.000372462602853328,0.00290664080934382,-0.0178474076858183,-0.00289629254484838,-0.0136829760925356,0.000518168286741302,0.046945011317206,0.000632800161738622,-0.0240721168655665,-0.00529588595082331,-0.00420942478970499,-0.00146089362385162,0.00146755678178915,0.00221236338946122,-0.00193925478107476,0.00650996874122767,-0.00807417526757397,0.0210705817389394,0.00197857550626367,0.0199436809673356
"20","08/09/2021",0.0080708056403311,-0.00341342067018295,-0.00720358615150744,-0.00342694290640706,0.00702451277402412,-0.000918225645921756,-0.000342196218649008,-0.00394195099231647,0.0128682795263625,0.003992854832834,-0.00154621671650454,-0.0168154308337857,-0.00216099489823502,0.000176538088551009,-0.00701037324323901,0.00190887457122176,0.00224299159458167,0.0140220917893264,-0.0114724011622368,-0.00524052390865159,-0.00327968711834527,0.00240807748116559,0.00346001152519379,-0.00107994801335577,-0.0103327498394832,-0.0134608387156613,-0.00159193453625048,-0.0039114607061558,0.0100764059037278,-0.00111482731724617,-0.000620462885202673,-0.00597848372102119,-0.00349229345861268,0.004235877473905,-0.00498485853545831,0.00012958403542809,0.0199896826324784,0.00543038818165195,-0.00508092549527481,0.020752977862015,-0.0130932206142077,0.00548474544235401,0.00532923216261927,-0.0102907723003472,-0.00844678884196871,-0.00181257979660524,-0.00581638532143988,0.00240707107039943,-0.00231736715264374,-0.00246356108994726
"21","08/06/2021",-0.000327359033940632,-0.00583701618053672,0.00473417896069171,-0.00110806843370207,0.000700791338868044,-0.00923985844442861,-0.0062756004050046,0.000715563536793687,0.0285481051978054,0.0207978219848223,-0.00460385151882109,0.00708734140980384,-0.00305343748689023,0.00247481123306914,0.00598139013066773,-0.00806510794261348,0.000455714340102447,-0.00284290319023216,0.0114724011622368,0.00148662069004461,-0.00986507736507821,0.000556534658646186,-0.00334487047728303,0.0280076249869034,0.00693935561609072,0.0048313037167988,-0.00198636097888336,-0.00020726104602854,0.0192352559444392,-0.00830277190815816,0.0014897581898671,-0.00605800208391507,-0.0132187374625131,0.00100586764557987,-0.00403420693149229,0.000129600829626728,0.000221901698458397,-0.00767852738902012,0.000119724633486225,-0.0219711327182978,-0.00103594746652047,-0.00768131119342101,0.00211148727097005,0.00951224028039005,0.0113833405064798,-0.00144770202628069,0.00494176791077905,-0.00178866310758476,0.00237395544454124,0.0371805566072369
"22","08/05/2021",0.0052506478822066,0.000347523895765325,0.0111133183717879,0.0101769101211221,0.00667845108771849,0.00632030522922404,0.000748273903149852,0.00322638745552275,0.0194080357573544,0.00319492950029006,-0.000266538183172418,0.00922946064277064,0.00125616885069125,0.00710482562374458,0.00636232908793383,0.0185605911174657,0.00496116952043561,0.00653175147205809,0.0063135951568523,0.0112206637916393,0.00844115831815777,-0.000185545969546136,0.00190174383781748,0.012549854256052,0.0106224392291127,-0.0028081141697746,0.0014562788037359,0.0104509396958619,0.0158668072171447,0.0144690887779604,0.00773264017634469,0.0112217744004683,0.0177463042517788,-0.00690887526387524,0.0185919733952836,0.00168634104043641,-0.00288088841908988,0.000491348762210289,0.0258337087953785,0.00520502034444643,0.00404627828087172,0.00641863787231937,-0.00204117614420547,-0.024859277329807,-0.00194118788167404,-0.00126502230658675,0.0148467749775444,0.0183822330010496,0.0236490737398028,0.0180378521658633
"23","08/04/2021",-0.00451393929897462,-0.0101155057841185,-0.00550930890271142,0.00705719230999876,-0.00184717018756746,-0.00342808505978144,-0.00278617964207055,-0.0121343387527282,-0.00728980057172746,-0.00887533747888332,0.00207266719661746,-0.0226722377687793,-0.0100054434829523,-0.014510960693001,-0.00447505049738706,-6.895679859292e-05,0.0108233641491882,0.0249984085696797,-0.0236450515084923,0.0216297719380622,-0.00492262224700794,-0.00296406293335015,-0.00592381315326509,-0.0108507295497901,0.00111472123123827,-0.0237080069517982,-0.0122458571591258,-0.00212680727972698,-0.00321426996627963,0.0127023503912686,0.00565008722619231,0.0039634020525224,0.0229000503178096,0.00344847107412772,0.00728600673093331,-0.0168644573627186,-0.0107847419245665,-0.01061536611169,0.0125284968634459,0.00166120010609045,0.0159282420237244,0.00351343925236291,-0.015904353097115,-0.000853647021391816,-0.017457709438457,-0.00648067074656917,-0.0017730501098858,-0.00683739494810023,-0.00237289227872451,-0.0146270622465892
"24","08/03/2021",0.00987499795541986,0.0069055086669614,0.00768992128610877,0.00408055210045704,0.00213391591959421,0.010379744773954,0.0125650382971298,0.00284192020758078,0.0154231262676112,0.0118971469751206,0.00434393922188059,0.00949916558699397,0.0143243272881534,0.000702987726666211,-0.0041131163385506,0.0142365163308087,0.0176523261590982,0.0373707904863593,0.0107100695533624,-0.00201936956234581,0.0143215021376421,0.00705404818487531,0.012231156923091,0.0113136772119059,-0.0206237285776965,0.00152253378985366,0.00301461660901732,0.00804284504807014,0.00383758185016284,-0.00844084273138596,0.00771033333754711,0.0145893522482405,0.00328573529526752,0.0241356026054915,0.00921970203217398,0.00223649411092314,0.0383804358123342,0.0144843871527637,0.00112035531127987,9.86325304975396e-05,-0.00726204317623976,0.00618306396028437,-0.00283335250534595,0.0151172473037385,0.0114482329881946,-0.000538164870823522,-0.0112820203945139,0.0111873632189762,-0.0146901132555553,0.0224582965264464
"25","08/02/2021",-0.000496072767510909,-0.00733552372411433,-0.0050492407198608,-0.00464374655420086,0.0056671998822685,0.00116833144642931,-0.00233372334622021,0.00213675294973524,-0.0104822762735103,-0.000489556432916275,-0.00148441392917919,-0.00176956396942938,0.00144378296150029,-0.00263365967346205,-0.00613812668878543,-0.00186341244639679,-0.00151380110653714,0.0126506482075994,0.00017368649631161,-0.0122839525576498,-0.00295998141078199,-0.000744878991610489,0.00040642146464745,-0.00402707261515043,-0.0280627979089813,-0.000380850825337025,-0.00901672231058259,-0.000315939131689217,0.00260132293821006,-0.0046866613013504,0.0116139394888555,0.0073752787770441,0.0127903091436812,0.00526497725304959,-0.0166145957566635,-0.0040220949934899,0.0265084093785658,-0.00246383567671549,-0.00443257628336224,0.0321747025851571,0.000524466367505219,-0.011791249504113,0.00616068123711188,0.00809388441140314,0.00302635242721453,-0.000358615747074551,-0.027193810140703,-0.00231766090330918,-0.00267372233122442,-0.00327047059194803
"26","07/30/2021",-0.000908828087506688,-0.0218573994679143,-0.00210681964003839,-0.000112600838190954,-0.00971079692309626,-0.0786633047387352,0.00150943424885456,-0.00851975334477041,-0.00830742056985612,-0.00423071323868604,0.00266113967113038,-0.00743716120021516,0.00543282756048555,-0.000350631139637111,0.0123141627893504,0.0103860582734613,-0.00047049335455895,-0.00748730048929684,-0.0233487001621037,-0.00565336928725427,0.00231841719416831,0.000372370140217766,0.000116150763821796,-0.00800581741666875,-0.00740887545192553,0.0048093531380441,-0.000780234109802721,-0.00556519523182338,-0.00312077648477176,0.00643525315936075,-0.00333205485782459,0.00310912059125423,-0.00832465674128275,-0.00560738437846313,-0.0273509084184375,0.000892401895022232,0.000467289728129397,0.0195242437746863,-0.00868371816795548,0.0144372446433002,0.0041529827070293,0.0116226233385534,-0.00422657826491971,0.000339682157821689,-0.00234882797132974,-0.00357910188796452,-0.00619046705928221,0.0021770435930865,-0.0131502868592348,-0.0121161153323585
"27","07/29/2021",0.00471835650417443,0.00269564648111856,0.0064286610963394,0.00125541211704932,0.00116516820181894,-0.00840917566844775,0.00454202143450099,0.00994679604145868,0.0143212967156212,0.0040516889207381,0.0134339069053534,0.0136443834555294,0.00546250447876014,0.00544864692737924,0.00223964259350488,0.0072212703183679,0.01608813551794,-0.00479831759926478,0.0121213605323448,-0.0409023663740752,0.00585038807810971,0.0118012046750154,0,0.00853303503794893,0.0139076375687595,0.00122511500774956,-0.0180347539083037,0.00097779027206441,0.00218352049322417,-0.00977222231720662,0.0039741094545201,0.00920445662230414,0.00811953905429121,0.00514845825751262,-0.0643133660113609,0.00204277121785964,-0.0153064212826757,0.00517539970590141,0.000327868855396073,0.0458727439047095,0.0158227788709576,0.0103575179260231,-0.00338222928118588,0.00708678765043635,-0.00119838492914284,0.00465533517570246,0.0039607213398951,0.00126626819593069,-0.00419639726176557,0.0215202305647602
"28","07/28/2021",0.00590855961029269,0.00498922856433912,-0.0112544413315028,0.0042608198741248,-0.00303831435365172,0.00108313557637481,-0.0122709337503758,-0.00676038867205067,0.00394166848533269,-0.00792557139783693,0.00480583500171987,0.00564945255983071,-0.00926858066378451,-0.00912287028926363,-0.00995374615954682,-0.00500851547845768,0.00781521767579818,0.0119571299522417,0.00672126614735032,0.0147623077829996,-0.00533105830731502,-0.00207058897507016,-0.002783901577568,0.00164934888124032,-0.0176556524302015,0.002301143916404,0.00614677309913998,-0.00111739658249647,-0.00425864055722828,0.000751293126331611,-0.000128443902302403,0.00539346215474548,0.0152414409714891,-0.00708655383082435,0.00497959399642546,-0.0092231038943543,0.0315631110230653,-0.0149496722208327,0.00184626798706155,0.00340620878039312,0.00924787493040761,-0.00379765228985254,0.00206939440615181,-0.0143887374520997,-0.0162697594957798,-0.0085776079880405,-0.0160286236345316,-0.004074469985221,-0.00223089886166752,0.00816331063916084
